4.9549,-41.4802,1.09371,-1.84521,0.412965,3.94963,1.81954,4.24182,15.8185,-0.675221,-2.94001,
5.0491,-39.9241,1.28093,-1.83454,1.28566,3.64123,2.40312,4.52299,17.0015,-0.637879,-3.07016,
5.04406,-38.2512,1.48562,-1.86575,1.20878,3.02259,2.69733,4.57588,17.7957,-0.68443,-3.28792,
4.7613,-35.0184,1.43892,-1.96669,1.58883,2.84406,2.79229,5.06359,18.2448,-0.653018,-3.64276,
4.8378,-33.2765,1.6004,-2.00914,2.36696,2.66585,3.06718,5.52968,35.4007,-0.62459,-3.75853,
4.91476,-31.6976,1.7526,-2.04233,2.70887,2.85274,3.26517,4.1968,35.0404,-0.579831,-3.93409,
4.97678,-30.5005,1.8285,-2.08261,2.95933,2.32842,3.38327,4.55459,35.1048,-0.539786,-3.71724,
4.68255,-28.9684,1.97545,-2.26878,3.13335,2.30695,3.4085,4.90996,35.1443,-0.471107,-3.48079,
4.71272,-27.4047,2.11641,-2.94137,4.32097,2.33158,3.47271,5.25191,35.1753,-0.371862,-3.15922,
4.73986,-25.9071,2.25846,-2.97795,4.06322,2.35271,3.3261,6.24279,35.1986,-0.22786,-2.73049,
5.15767,-24.4557,2.39434,-2.98936,4.47366,2.67724,3.36052,6.79725,35.6705,-0.0520327,-2.48551,
5.20345,-23.3156,2.24499,-3.0274,5.41663,3.32143,3.50552,7.22872,34.6363,0.172517,-2.09955,
5.27236,-22.6415,2.66533,-3.0932,6.06252,3.68851,4.47925,6.49278,33.1541,0.295114,-1.78888,
5.33161,-20.5186,2.79448,-3.28864,5.20474,4.09216,4.48295,6.63841,34.7154,0.0839156,-1.62224,
5.38842,-19.2492,2.84145,-2.79426,6.48752,4.2761,4.46764,6.95481,54.041,0.271144,-1.35462,
5.44163,-17.7451,3.03869,-2.45702,7.44478,4.5886,4.18627,7.3792,56.0359,0.491058,-1.10338,
5.4654,-15.7212,3.16014,-2.47911,7.9595,4.29993,4.11287,7.9349,46.4171,0.654807,-0.826793,
5.49514,-14.3642,3.25525,-2.49377,8.28689,4.6711,4.08476,8.32893,46.7719,0.911758,-0.451189,
5.47947,-13.1688,3.33683,-2.31187,7.31375,5.53746,4.30402,9.1924,46.2351,1.2058,-0.292196,
5.58312,-12.1168,-2.59621,-2.23678,6.28349,6.56328,2.44839,9.65931,46.4608,1.53234,-0.151266,
5.53488,-11.1089,-2.53113,-2.26456,5.53544,7.64952,2.39312,10.2598,46.0076,1.92439,-0.225488,
5.5479,-10.6882,-2.39655,-1.14529,3.37366,9.18392,2.09185,10.8666,46.0493,2.32612,-0.383414,
4.59422,-9.49117,-2.39601,-1.12066,3.07603,9.53652,2.21188,11.1835,45.9866,2.7949,-0.356302,
4.18123,-8.47841,-2.35923,-1.01162,2.66462,10.138,2.44981,11.6534,46.3516,2.80567,-0.346763,
3.74329,-7.65413,-2.3076,-0.991315,2.52094,11.0007,2.09954,12.2743,46.4752,3.36694,-0.3491,
0.989882,-6.39397,-2.49305,-1.05009,2.15011,9.5853,1.85153,12.2523,46.483,4.01441,-0.374213,
0.934457,-5.65422,-2.46668,-1.03051,1.81259,8.307,1.50222,12.7001,46.3528,4.72679,-0.5002,
0.915462,-4.9416,-2.40568,-1.01451,1.51152,6.77113,1.67228,13.1051,46.226,5.49278,-0.535381,
0.91264,-3.83969,-2.33979,-0.907403,1.15645,5.49842,1.90546,12.6718,44.1213,6.07161,-0.56848,
0.858438,-3.21214,-2.24433,-0.890253,0.781969,4.48618,1.78084,15.0778,43.7734,6.96535,-0.61165,
0.827497,-2.60494,-2.42764,-0.864549,0.235032,3.59281,1.38562,15.372,43.4516,7.97505,-0.674852,
0.787829,-2.01603,-2.36104,-1.05376,-0.14114,3.10392,0.997721,15.6925,42.9931,8.95907,-0.733997,
1.04372,-1.52241,-2.3449,-0.605734,0.0620123,2.89705,0.563078,16.1289,39.1152,9.64706,-0.812465,
0.629094,-0.956146,-2.28167,-0.598457,-0.0928489,2.56576,0.407352,17.8962,38.5953,10.5783,-0.841236,
0.610567,-0.464739,-2.22543,-0.670735,-0.369535,2.65965,0.418917,18.2319,38.1615,11.3784,-0.921673,
0.568762,0.0527428,-2.16145,-0.664357,-0.498713,2.49304,0.24251,18.5606,37.489,12.1602,-0.942685,
0.132323,0.560924,-2.08993,-0.655233,-0.608993,2.05907,-0.404669,18.986,36.6889,12.8136,-0.892369,
0.132187,1.09772,-2.50718,-0.645301,-0.733479,1.98851,-0.608323,19.1413,35.1777,0.102186,-0.865195,
0.0871936,1.74603,-2.42401,-0.541332,-0.868435,1.95893,-0.890233,19.2937,34.2023,11.1545,-0.792552,
0.0823035,2.04015,-2.35162,-0.800481,-0.973841,2.00747,-1.02942,19.6586,32.2582,0.120799,-0.779181,
0.0497117,2.60458,-2.26025,-0.968369,-1.08203,2.03263,-1.27141,19.9512,31.4325,11.0651,-0.738508,
0.0128284,3.00784,-2.17451,-1.43739,-0.810668,2.10468,-1.74419,18.6173,30.1311,10.8305,-0.173423,
-0.134148,3.49845,-2.12946,-1.39783,-0.873536,2.27482,-2.00964,18.5964,29.1935,12.2317,-0.104772,
-0.123516,4.0415,-2.02876,-1.14958,-1.39232,2.0531,-1.75273,18.9083,28.425,9.47076,-0.0909685,
-0.10188,4.42938,-1.9515,-1.12275,-1.50603,2.20688,-1.9857,19.0056,27.5622,8.93484,0.0346893,
-0.0748737,4.76473,-1.86349,-0.752535,-1.65978,2.36362,-2.46007,19.2851,26.7868,8.28975,0.111766,
-0.0556406,5.08933,-1.75802,-0.681227,-1.69708,2.1485,-2.52185,18.2185,24.5756,7.59133,0.208331,
-0.0312565,6.16966,-1.65934,-0.758542,-1.87055,2.16206,-2.7713,18.3838,23.8269,6.87405,0.180822,
0.0250662,6.47888,-1.55973,-0.719019,-2.19366,2.27958,-3.02098,18.5763,23.4022,6.16294,0.250163,
2.13993,6.75696,-1.44826,-0.646068,-1.91953,2.17463,-3.294,18.9928,22.5047,5.43675,0.426304,
2.17628,7.02979,-1.34564,-0.562583,-2.17773,1.98263,-3.56423,19.1755,21.8755,4.76442,0.468996,
2.22153,7.28622,-1.23386,-0.414499,-2.45901,1.9706,-3.83128,19.3243,21.2728,4.13743,0.528875,
1.65258,7.58376,-1.19516,-0.31722,-2.73216,1.98599,-4.11553,18.623,20.7193,3.54342,0.58244,
-3.27616,12.0908,-1.47744,-0.0084362,-2.92996,1.85588,-3.3295,7.4631,14.7611,3.36103,0.65625,
-2.95035,12.4668,-1.33864,0.186784,-2.71472,1.79147,-3.92978,7.56784,14.4725,2.83502,0.703367,
-3.07762,12.7392,-1.18886,0.408502,-3.44079,1.76762,-4.59129,7.64025,13.9482,2.34772,0.742946,
-3.18342,13.0086,-1.40594,0.557527,-3.88518,0.950475,-3.82835,7.75496,13.5226,1.91619,0.771442,
-3.40043,13.4738,-1.26545,0.918191,-4.41497,0.949476,-3.83159,7.84515,13.2625,1.23636,0.697538,
-2.61917,13.6957,-1.10769,1.0911,-4.8321,0.974742,-4.48561,7.96149,12.9688,0.944405,0.705398,
-2.67433,13.8906,-0.962226,1.27371,-5.24545,0.96428,-5.03606,8.04241,12.6379,0.688558,0.70002,
-2.46138,14.0523,-0.811276,1.46214,-5.5916,1.0113,-5.16127,7.07176,11.9011,0.739996,0.686271,
-2.45058,14.1384,-0.65574,1.70765,-5.85061,0.946272,-6.43381,7.11835,11.8056,0.465661,0.779973,
-4.28984,14.3251,-0.626753,1.90594,-6.68185,0.91537,-5.79384,6.95327,11.6103,0.20567,0.550705,
-4.11988,14.4098,-0.457495,1.94446,-7.43738,0.926389,-6.34244,7.00932,11.4616,-0.0106318,0.518965,
-4.12568,14.5376,-0.290603,2.14464,-7.43071,0.962113,-6.37868,7.08625,11.3546,-0.207285,0.269913,
-4.26999,14.5571,0.0419483,2.04762,-6.65552,0.473765,-6.37954,7.13811,11.2265,-0.397761,0.159893,
-4.0474,14.5527,0.224918,2.23453,-4.41759,0.453824,-6.34474,6.99062,11.11,-0.548378,-0.0139602,
-3.95384,14.5174,0.427653,2.98436,-4.29682,0.427985,-6.76502,7.04327,11.0137,-0.690978,-0.111048,
-3.87425,14.4669,0.624515,3.4863,-3.54917,0.398766,-5.4199,7.40186,10.8568,-0.658704,-0.138052,
-4.07684,14.3661,0.824583,4.07897,-3.98546,0.184423,-5.99835,7.4135,10.7735,-0.787551,-0.372451,
-3.95278,14.2404,1.03088,3.94405,-3.98526,-0.0618928,-5.32149,7.48006,10.6696,-0.892326,-0.612893,
-3.80921,13.8853,1.24852,3.74683,-3.84734,-0.153516,-5.76765,7.51799,10.607,-0.772233,-0.55469,
-3.91562,13.7454,1.27785,3.70663,-3.4114,-0.18734,-4.80937,7.16666,10.5965,-0.931742,-0.563326,
-3.60789,13.6067,1.48377,4.16334,-2.86007,-0.415525,-4.67389,7.22036,10.6573,-0.984659,-0.708862,
-3.58535,13.3622,1.71513,4.22592,-2.46373,-0.399956,-4.53227,7.27664,10.6869,-1.06716,-0.704115,
-3.27743,13.2574,1.94556,4.25674,-2.1116,-0.435464,-4.37385,7.39039,10.2069,-1.12595,-0.695917,
-3.327,13.0041,2.17788,4.25553,-1.80725,-0.45803,-4.2076,7.44122,10.1978,-1.18985,-0.681257,
-3.13265,12.724,2.4115,4.23111,-1.55949,-0.480595,-4.06542,7.48863,10.1939,-1.24968,-0.662224,
-2.92904,12.4361,2.60993,3.79107,-0.917035,-0.500818,-3.93616,7.35181,10.8737,-1.30507,-0.610628,
-2.70729,11.9063,2.89364,3.41175,-0.415685,-0.523042,-3.37591,7.17229,10.8765,-1.19864,-0.586418,
-2.49399,12.8451,3.13643,3.40857,-0.256334,-0.543386,-3.28546,7.4913,11.0826,-1.36986,-0.56136,
-2.11418,12.4809,4.50596,3.29712,-2.1971,-0.571636,-3.20248,7.52955,11.1088,-1.36829,-0.572025,
-2.15413,13.1249,4.48312,2.90664,-1.582,-0.502642,-3.15544,7.41961,11.2324,-1.40826,-0.360111,
-1.93009,12.6019,4.74988,2.81174,-1.26296,-0.539964,-3.61746,6.81663,11.4626,-1.44706,-0.334132,
-1.70511,12.2282,4.99431,2.73311,-0.772591,-0.573619,-3.55035,6.87615,11.5493,-1.49329,-0.307044,
-1.47884,11.6204,5.2365,2.60372,-0.357841,-0.612294,-2.23981,6.62934,11.5897,-1.51996,-0.275707,
-1.13049,11.2113,5.20073,2.48769,-0.0391147,-0.194036,-2.43695,6.95051,11.6373,-1.55709,-0.247483,
-0.881429,10.9179,5.43856,2.36856,0.431039,-0.260955,-2.36109,6.99519,11.6866,-1.41058,-0.170724,
-0.693299,10.5101,5.69394,2.24935,0.625693,-0.33159,-2.27718,7.03524,11.7413,-1.4428,-0.135078,
-0.486103,10.1048,5.94598,2.12281,0.598407,-0.408931,-2.42499,7.06945,11.9997,-1.47709,-0.136067,
-0.268824,9.65318,6.19077,1.77436,0.977689,-0.642446,-2.31431,6.85999,11.3681,-1.5034,-0.112936,
-0.0435016,9.24362,6.45233,1.87566,0.0664115,-0.768803,-2.4003,6.86082,11.4297,-1.53426,-0.11531,
-0.029563,8.76493,3.52797,1.76964,0.0859027,-0.914105,-2.32694,6.70086,11.5529,-1.71293,-0.163762,
0.170101,8.40295,3.80155,1.64788,0.0276756,-1.064,-2.52986,6.72445,11.606,-1.93292,-0.121232,
0.271859,7.46439,5.21432,1.53325,-0.985653,-0.731747,-2.20286,6.38822,11.6912,-1.82467,-0.185015,
0.486827,7.61534,4.36298,1.43266,-1.45271,-0.382145,-1.68765,6.79038,11.7137,-1.99192,-0.254161,
0.637257,7.1286,4.64878,1.31229,-1.42723,-0.655832,-1.49977,6.82333,11.7457,-2.11571,0.73047,
0.811009,6.77021,4.92349,1.19585,-2.33388,-0.736543,-1.3002,6.84511,11.7892,-2.13137,0.616988,
0.899704,6.41997,5.20326,1.16722,-2.78138,-0.811688,-1.0907,6.87622,11.8247,-2.1433,0.522459,
0.951921,6.07704,5.4835,1.19067,-3.02789,-0.618649,-1.04172,6.93831,12.3554,-2.14794,0.45711,
1.09322,5.59407,5.75327,1.12063,-3.63759,-0.580705,-0.796745,6.65868,12.37,-2.13757,0.398355,
1.23981,5.2712,6.02576,0.937684,-4.37456,-0.953812,-0.970755,6.65071,12.3995,-2.13328,0.447324,
1.36863,4.99472,6.07019,0.849395,-4.98744,-0.863092,-0.824044,6.44176,12.4769,-2.15441,0.415363,
1.48984,4.68616,6.32533,0.796123,-6.1124,-1.42526,-0.649641,7.16265,12.4779,-2.14082,0.771228,
1.61342,4.40289,6.60785,0.727315,-6.59959,-1.47645,0.0394183,7.20501,12.5201,-1.96332,0.651441,
1.73106,4.12937,6.88136,0.864321,-7.97717,-2.27661,-0.313558,7.21166,12.516,-1.93927,0.59905,
1.83917,3.84749,7.14439,0.583767,-8.55338,-3.15711,0.153426,7.23235,12.5101,-2.10253,0.512782,
1.93991,3.94201,7.41466,0.535698,-9.05875,-3.1612,0.0756233,7.24004,12.5184,-1.90066,0.468391,
2.03622,3.67067,7.67706,0.477023,-9.42666,-2.7413,0.346573,7.26047,12.509,-1.86515,0.434572,
2.02446,3.40079,7.75288,0.278983,-12.2725,-2.69158,0.692487,7.25716,12.5039,-1.83627,0.320657,
2.19281,3.15187,8.48409,0.216971,-12.4237,-2.78892,0.934393,7.27854,12.4913,-1.80276,0.329247,
2.26749,2.90593,8.7261,0.162928,-12.4608,-2.55255,1.16122,7.29741,13.0381,-1.77021,0.235851,
2.37367,2.6663,8.63537,0.170498,-14.3418,-2.67144,1.59712,7.1686,12.7543,-1.75045,0.415135,
2.44441,2.43921,8.87202,0.118546,-14.3038,-3.5403,1.78944,7.18898,12.7271,-1.70028,0.57173,
2.50055,2.23287,9.12955,-0.0242874,-13.2883,-3.78442,1.42168,8.7518,12.4218,-1.66615,0.557639,
2.55893,2.02614,9.86625,-0.0690975,-13.3326,-4.63038,1.53667,8.4057,12.385,-1.41757,0.389076,
2.61979,1.82655,10.0985,-0.401337,-12.9589,-5.03751,2.24763,8.41372,12.3194,-1.38306,0.456034,
2.67034,1.63212,10.3252,-0.421778,-12.4837,-5.82137,1.41168,8.41333,12.277,-1.41503,0.399833,
2.69556,1.49973,10.2899,-0.826936,-9.87003,-5.67766,1.56897,8.40458,12.1807,-1.572,0.335652,
2.73128,1.31301,10.4988,-0.84869,-9.28961,-6.26474,1.65132,8.40423,12.0969,-1.34636,0.414426,
2.63475,1.07788,12.5262,-0.866093,-8.88269,-6.5056,2.08105,7.56062,12.0126,-1.31091,0.492588,
2.66315,0.922502,12.7254,-0.874558,-7.38707,-6.63658,2.45038,7.5632,11.9204,-1.27815,0.577888,
2.67419,0.774236,12.3694,-0.925471,-6.48406,-6.6784,2.64047,7.45982,11.9161,-1.23622,0.511254,
2.55602,0.665437,12.2673,-0.928128,-5.1038,-5.27646,2.69323,7.45038,11.8304,-1.22498,0.429678,
2.71084,0.527443,12.467,-0.359371,-4.59214,-4.85656,2.74825,7.46211,11.752,-1.1918,0.508757,
2.72981,0.389263,12.633,-0.316989,-4.58628,-4.66358,2.79244,7.45366,11.6452,-1.16646,0.587579,
2.71978,0.262145,12.4836,0.0760206,-4.04201,-4.80997,2.8253,8.21471,12.1528,-1.13286,0.580646,
2.72128,0.130981,12.6404,0.126538,-4.50069,-4.0042,2.86509,8.19933,12.1761,-1.10454,0.631592,
2.73134,-0.0310035,12.7934,0.194721,-4.03711,-3.73321,2.24383,8.18941,12.0446,-0.79839,0.7102,
2.74316,-0.186625,12.9369,0.260308,-3.63229,-3.33462,2.94034,8.16782,11.9134,-0.635016,0.72817,
2.85904,-0.319931,13.0806,0.385248,-3.77614,-2.94544,3.00435,7.98831,11.8004,-0.605285,0.822443,
2.8169,-0.413484,14.8704,0.454325,-3.55752,-2.57832,3.04896,7.41956,11.6724,-0.588298,0.836203,
2.6967,-0.534951,14.2095,0.429785,-3.56125,-2.26549,3.13689,7.31849,11.3116,-0.549306,0.867358,
2.66227,-0.646144,14.346,0.870392,-3.50713,-1.95135,3.85431,7.28963,11.1739,-0.528945,0.87435,
2.63358,-0.742848,14.5143,0.948106,-3.42618,-2.30036,2.54128,7.28095,11.0463,-0.508945,0.981569,
2.59181,-0.835696,14.6424,1.03538,-3.65195,-2.03326,2.59235,7.24492,10.7464,-0.482409,0.990589,
2.21202,-0.92403,10.7164,1.12263,-2.92905,-2.11978,2.64299,7.21237,10.5881,-0.282174,0.986358,
2.14081,-0.968951,10.6131,1.21806,-3.19286,-2.23528,2.70335,7.14314,10.4282,-0.248415,1.12194,
2.05739,-1.04164,10.168,1.30542,-2.76609,-2.0909,2.85621,7.10077,10.2704,-0.317328,0.992919,
2.07841,-1.12371,9.99848,1.41194,-3.01945,-1.92574,2.97762,7.04626,9.82387,-0.48242,1.12691,
1.98842,-1.21694,9.48941,1.90115,-3.29831,-1.80236,2.19136,6.34919,9.67239,-0.237326,1.10051,
2.00211,-1.05828,9.23495,2.05685,-3.65903,-1.7051,2.40346,6.33476,9.50789,-0.206059,1.18099,
1.85424,-1.19253,8.28218,2.09882,-3.93972,-1.63879,2.51086,6.14465,9.38696,-0.197726,1.1826,
1.74645,-1.31659,7.68346,2.02257,-3.14826,-1.19745,1.80984,4.53468,9.67281,-0.119106,1.76817,
1.64523,-1.645,7.06117,2.14928,-3.24379,-1.16728,1.06615,5.70083,9.51688,-0.0651089,1.75266,
1.51998,-1.72194,6.39733,2.28044,-3.29699,-1.13153,1.54328,5.60689,9.35089,-0.018426,1.73076,
1.26809,-1.81207,5.44747,2.42273,-3.33257,-1.10091,1.61225,3.67937,8.74342,0.0423949,1.70282,
1.13886,-1.84079,4.72676,2.58523,-3.37834,-1.19626,1.70807,5.0308,8.57174,0.00853373,1.89673,
0.982722,-1.8744,3.97796,2.74313,-3.44731,-1.19346,1.79219,5.14228,7.96419,0.147607,1.87478,
0.833488,-1.89799,1.56007,2.84973,-3.55212,-1.19576,1.88263,5.09855,7.65232,0.134546,1.87466,
0.263598,-1.99684,0.74872,3.67902,-3.69412,-1.20169,1.96323,5.36837,6.65482,0.272402,1.84688,
0.0743114,-1.73615,-0.0931395,3.96737,-4.41801,-1.12081,2.09751,5.37745,6.10132,0.254989,1.73165,
-0.30952,-1.88976,-1.4844,4.02515,-4.0928,-1.05494,2.11375,5.16466,6.05365,0.305356,1.94418,
-0.468986,-2.45536,-3.49015,4.31,-5.28609,-0.85499,1.28837,3.97103,5.74817,0.390339,2.12517,
-0.685092,-2.52931,-4.49586,4.53735,-5.61079,-0.893797,1.35474,3.94788,5.64261,0.46199,2.11403,
-0.772964,-2.64306,-5.54072,3.93555,-5.78977,-0.899461,1.40699,3.83839,5.631,0.558382,2.43608,
-0.980046,-2.62177,-6.6048,4.1159,-6.04534,-0.917059,1.45481,3.79389,5.51325,0.707406,2.48297,
-1.20438,-3.07828,-7.68546,4.28428,-6.01063,-1.20049,1.51599,3.75351,5.3946,0.775748,2.79,
-1.40883,-3.0446,-8.77807,4.47465,-6.14687,-1.21202,1.54762,3.70568,5.27621,0.871907,2.79205,
-1.62103,-3.16885,-9.89415,5.54325,-6.22175,-1.15646,1.59392,3.67183,5.14245,0.933933,2.19881,
-1.69082,-3.18454,-11.0107,5.67815,-5.96444,-0.327357,1.62838,3.62788,5.01461,1.19266,1.54245,
-1.96921,-3.3226,-12.141,5.80799,-6.22532,0.374937,1.66674,3.59392,4.90805,1.27866,0.606071,
-2.32047,-3.42184,-15.984,5.7156,-6.03721,0.343374,1.68074,3.38699,4.88237,1.34264,0.402122,
-2.27509,-3.45017,-16.9004,4.96161,-5.98946,0.340496,1.87915,3.35415,4.75122,1.18187,0.499823,
-2.41989,-3.49899,-18.1444,4.97255,-5.72565,0.496693,1.9224,2.9448,4.39315,1.25196,-0.122449,
-2.54467,-3.53378,-19.3335,5.93497,-4.64194,0.501622,1.97345,2.84808,4.29832,1.31389,0.412217,
-2.68286,-3.5673,-20.5034,6.18167,-4.11452,0.539721,2.01426,2.80765,4.18504,1.37521,0.0385808,
-2.7707,-3.60024,-21.6399,6.10577,-3.79242,0.300628,2.08702,2.76561,4.07573,1.52767,0.0514757,
-3.46849,-3.63365,-22.7271,5.97091,-3.39867,0.296242,2.12361,2.72543,3.97101,1.57186,0.091136,
-3.33537,-3.66395,-23.7836,5.80291,-3.3645,0.428515,2.16095,2.71357,3.85855,1.60282,0.318993,
-3.54234,-3.16067,-24.8017,5.60324,-2.63178,0.00704388,1.01347,2.65065,3.75359,1.31841,0.719892,
-3.3532,-3.18076,-25.7578,5.37898,-1.83536,-0.129925,1.02949,2.60009,3.64998,1.32491,0.940848,
-3.38862,-3.25817,-27.1114,5.78671,-0.960142,-0.401576,1.04694,2.43631,3.61649,1.3129,0.825373,
-3.35988,-3.26033,-27.6602,5.49399,0.447281,-0.41194,1.06379,2.14021,3.49504,1.30835,0.885459,
-3.50212,-3.27933,-28.4654,5.19634,1.95006,-0.438737,1.09173,1.53038,3.73642,1.29886,1.10626,
-3.26762,-3.30327,-29.1346,4.85184,3.41036,-0.451621,1.10534,1.52286,3.61778,1.57336,1.37482,
-3.20617,-3.30644,-29.7248,5.16389,4.87446,-0.459514,1.12526,1.49076,3.50252,1.56467,2.25629,
-3.13285,-2.99932,-30.2232,4.79733,6.93005,-0.553607,0.915769,1.45684,3.38695,1.62398,2.42788,
-3.56495,-2.99418,-30.625,4.43359,10.5461,-0.541833,0.933001,1.41264,3.22254,1.59048,2.55365,
-2.92309,-3.32432,-30.9493,4.08565,13.2176,-0.578441,1.46887,1.41177,3.08999,1.54575,2.89263,
-2.8502,-3.32209,-31.1501,3.83622,15.1853,-0.433395,1.4396,1.49169,2.7653,1.44084,2.93466,
-2.78061,-3.30867,-31.2539,3.50673,17.6468,-0.559082,1.46977,1.50715,2.796,1.44584,2.93334,
